
book_id,title,authors,average_ratings,description,language,isbn,genre,number_of_pages,publisher,publication_date,rating_counts,price_in_$,text-review_counts,category,sub_genre
31360.Children_of_the_Mind,Children of the Mind,Orson Scott Card,3.76,"Children of the Mind (1996) is the fourth novel of Orson Scott Card's popular Ender's Game series of science fiction novels that focus on the character Ender Wiggin. This book was originally the second half of Xenocide, before it was split into two novels.At the start of Children of the Mind, Jane, the evolved computer intelligence, is using her newly discovered abilities to take the races of buggers, humans and pequeninos outside the universe and back instantaneously. She uses these powers to move them to distant habitable planets for colonization. She is losing her memory and concentration as the vast computer network connected to the ansible is being shut down. If she is to survive, she must find a way to transfer her aiúa (or soul) to a human body.",English,9780765304742,Science Fiction,370,Tor Books,2002-08-24,96621,3.32,1989,Fiction,"('Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Young Adult', 'Space', 'Audiobook', 'Novels', 'Aliens', 'Space Opera')"
35921.On_Basilisk_Station,On Basilisk Station,David Weber,4.13,"Honor Harrington in trouble: Having made him look the fool, she's been exiled to Basilisk Station in disgrace and set up for ruin by a superior who hates her. Her demoralized crew blames her for their ship's humiliating posting to an out-of-the-way picket station. The aborigines of the system's only habitable planet are smoking homicide-inducing hallucinogens. Parliament isn't sure it wants to keep the place; the major local industry is smuggling, the merchant cartels want her head; the star-conquering, so-called ""Republic"" of Haven is Up to Something; and Honor Harrington has a single, over-age light cruiser with an armament that doesn't work to police the entire star system.But the people out to get her have made one mistake.They've made her mad!",English,9781416509370,Science Fiction,458,Baen Books,2005-07-26,41272,3.44,1424,Fiction,"('Space Opera', 'Fiction', 'Military Fiction', 'Military Science Fiction', 'Science Fiction Fantasy', 'Space', 'Audiobook', 'Fantasy', 'War')"
16689.Citizen_of_the_Galaxy,Citizen of the Galaxy,Robert A. Heinlein,4.0,"In a distant galaxy, the atrocity of slavery was alive and well, and young Thorby was just another orphaned boy sold at auction. But his new owner, Baslim, is not the disabled beggar he appears to be: adopting Thorby as his son, he fights relentlessly as an abolitionist spy. When the authorities close in on Baslim, Thorby must ride with the Free Traders — a league of merchant princes — throughout the many worlds of a hostile galaxy, finding the courage to live by his wits and fight his way from society's lowest rung. But Thorby's destiny will be forever changed when he discovers the truth about his own identity...",English,9781416505525,Science Fiction,288,Pocket Books: Gallery Books,2005-05-01,14254,21.52,413,Fiction,"('Fiction', 'Young Adult', 'Science Fiction Fantasy', 'Classics', 'Audiobook', 'Space Opera', 'Fantasy', 'Speculative Fiction', 'Adventure')"
22200.Count_Zero,Count Zero,William Gibson,4.01,"A corporate mercenary wakes in a reconstructed body, a beautiful woman by his side. Then Hosaka Corporation reactivates him, for a mission more dangerous than the one he’s recovering from: to get a defecting chief of R&D—and the biochip he’s perfected—out intact. But this proves to be of supreme interest to certain other parties—some of whom aren’t remotely human...",English,9780441013678,Science Fiction,308,Ace Books,2006-03-07,44619,11.17,799,Fiction,"('Cyberpunk', 'Fiction', 'Science Fiction Fantasy', 'Dystopia', 'Novels', 'Fantasy', 'Speculative Fiction', 'American', 'Canada')"
41334.The_Adversary,The Adversary,Julian May,4.22,"Until the arrival of Aiken Drum, the 100,000 humans who had fled backward in time to Pliocene exile on Earth knew little but slavery to the Tanu, the humanoid aliens who came from another galaxy. But King Aiken's rule is precarious, for the Tanu's twisted brethren are secretly maneuvering to bring about his downfall. Worse, Aiken is about to confront a man of incredibly powerful talents who nearly overthrew a galactic rule. He is Marc Remillard. Call him...The Adversary.",English,9780345352446,Science Fiction,472,Del Rey Books,1987-09-12,5283,5.68,54,Science,"('Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Time Travel', 'Speculative Fiction', 'Historical Fiction', 'Alternate History', 'Novels', 'Collections')"
14495.The_Mind_Parasites,The Mind Parasites,Colin Wilson,3.77,"Wilson has blended H.P. Lovecraft’s dark vision with his own revolutionary philosophy and unique narrative powers to produce a stunning, high-tension story of vaulting imagination. A professor makes a horrifying discovery while excavating a sinister archeological site. For over 200 years, mind parasites have been lurking in the deepest layers of human consciousness, feeding on human life force and steadily gaining a foothold on the planet. Now they threaten humanity’s extinction. They can be fought with one weapon only: the mind, pushed to—and beyond—its limits. Pushed so far that humans can read each other’s thoughts, that the moon can be shifted from its orbit by thought alone. Pushed so that man can at last join battle with the loathsome parasites on equal terms.",English,9780974935997,Science Fiction,240,Monkfish Book Publishing,2005-10-01,1297,13.08,90,Fiction,"('Horror', 'Fiction', 'Novels', 'Philosophy', 'Fantasy', 'Cthulhu Mythos', 'Classics', 'Literature', 'Psychology')"
20249.Hunters_of_Dune,Hunters of Dune,"Brian Herbert, Kevin J. Anderson (Goodreads Author)",3.66,"Hunters of Dune and the concluding volume, Sandworms of Dune, bring together the great story lines and beloved characters in Frank Herbert's classic Dune universe, ranging from the time of the Butlerian Jihad to the original Dune series and beyond.",English,9780765312921,Science Fiction,524,Tor Books,2006-08-22,12724,5.2,274,Fiction,"('Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Space Opera', 'Classics', 'Audiobook', 'Space', 'Adventure', 'Epic')"
24441.The_Ships_of_Earth,The Ships of Earth,Orson Scott Card,3.55,"The Oversoul's chosen people flee the city of Basilica (destroyed in their wake by General Moozh) and travel across the desert wastes, eventually to settle in the hidden valley where long ago the exiles from Earth who founded the colony of Harmony left their starships--and the machines that can make them fly again. HC: Tor.",English,9780812532630,Science Fiction,351,Tor Books,1995-01-15,9962,3.3,125,Fiction,"('Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Audiobook', 'Adult', 'Novels', 'Religion', 'Speculative Fiction', 'Collections')"
13821.Lord_of_Light,Lord of Light,Roger Zelazny,4.09,"Earth is long since dead. On a colony planet, a band of men has gained control of technology, made themselves immortal, and now rule their world as the gods of the Hindu pantheon. Only one dares oppose them: he who was once Siddhartha and is now Mahasamatman. Binder of Demons, Lord of Light.",English,9780060567231,Science Fiction,296,Harper Voyager,2010-03-30,27719,4.15,1104,Fiction,"('Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Mythology', 'Hugo Awards', 'Classics', 'Religion', 'Speculative Fiction', 'Novels')"
2011.The_Dosadi_Experiment,The Dosadi Experiment,Frank Herbert,3.81,"Beyond the God WallGenerations of a tormented human-alien people, caged on a toxic planet, conditioned by constant hunger and war-this is the Dosadi Experiment, and it has succeeded too well. For the Dosadi have bred for Vengeance as well as cunning, and they have learned how to pass through the shimmering God Wall to exact their dreadful revenge on the Universe that created them . . .",English,9780765342539,Science Fiction,320,Tor Books,2002-09-16,6875,3.3,150,Fiction,"('Fiction', 'Science Fiction Fantasy', 'Fantasy', 'Speculative Fiction', 'Space Opera', 'Space', 'Novels', 'Aliens', 'American')"
45253.Mindstar_Rising,Mindstar Rising,Peter F. Hamilton (Goodreads Author),3.92,"Greg Mandel, late of the Mindstar Battalion, has been many things in his life. Commando. Freedom fighter. Assassin. Now he's a freelance operative with a very special edge: telepathy. In the high-tech, hard-edged world of computer crime, zero-gravity smuggling, and artificial intelligence, Greg Mandel is the man to call when things get rough. But when an elusive saboteur plagues a powerful organization known as Event Horizon, Mandel must cut his way through a maze of corporate intrigue and startling new scientific discoveries. And nothing less than the future is at stake.",English,9780812590562,Science Fiction,432,Tor Books,1997-05-15,7363,4.7,171,Fiction,"('Fiction', 'Cyberpunk', 'Mystery', 'Audiobook', 'Space Opera', 'Thriller', 'Science Fiction Fantasy', 'Crime', 'Fantasy')"
7957.First_Meetings_in_Ender_s_Universe,First Meetings in Ender's Universe,Orson Scott Card,3.84,"Meet Andrew ""Ender"" Wiggin, the unforgettable boy-hero of Ender's Game--winner of the Hugo Award and the Nebula Award for Best Novel--and enter his Universe through this collection of stories.""The Polish Boy"" is John Paul Wiggin, the future father of Ender. In the years between the first two Bugger Wars, the Hegemony is desperate to recruit brilliant military commanders to repel the alien invasion. They may have found their man--or boy--in John Paul Wiggin....In ""Teacher's Pest""-a novella written especially for this collection--a brilliant but arrogant John Paul Wiggin, now a university student, matches wits with an equally brilliant graduate student. ""The Investment Counselor"" is set after the end of the Bugger Wars. Banished from Earth and slandered as a mass murderer, twenty-year-old Andrew Wiggin wanders incognito from planet to planet as a fugitive--until a blackmailing tax inspector compromises his identity and threatens to expose Ender the Xeoncide. Also reprinted here is the original award-winning novella, ""Ender's Game,"" which first appeared in 1977.",English,9780765347985,Science Fiction,212,Tor,2004-09-01,12293,5.9,496,Young Adult Fiction,"('Fiction', 'Short Stories', 'Young Adult', 'Science Fiction Fantasy', 'Fantasy', 'Audiobook', 'Adult', 'Space', 'Novels')"
7956.Treason,Treason,Orson Scott Card,3.91,"Lanik Mueller's birthright as heir to planet Treason's most powerful rulership will never be realized. He is a ""rad"" -- radical regenerative. A freak among people who can regenerate injured flesh... and trade extra body parts to the Offworld oppressors for iron. For, on a planet without hard metals -- or the means of escape -- iron is power in the race to build a spacecraft. Iron is the promise of freedom -- which may never be fulfilled as Lanik uncovers a treacherous conspiracy beyond his imagination. Now charged with a mission of conquest -- and exile -- Lanik devises a bold and dangerous plan... a quest that may finally break the vicious chain of rivalry and bloodshed that enslaves the people of Treason as the Offworld never could.",English,9780765309044,Science Fiction,288,Orb Books,2006-01-24,6981,2.47,337,Fiction,"('Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Audiobook', 'Adult', 'Novels', 'Speculative Fiction', 'Space', 'Dystopia')"
16683.Tunnel_in_the_Sky,"Tunnel in the Sky (Heinlein's Juveniles, #9)",Robert A. Heinlein,3.94,"A classic novel from the mind of the storyteller who captures the imagination of readers from around the world, and across two generations. The final exam for Dr. Matson's Advanced Survival class was meant to be just that: only a test. But something has gone terribly wrong...and now Rod Walker and his fellow students are stranded somewhere unknown in the universe, beyond contact with Earth, at the other end of a tunnel in the sky. Stripped of all comforts, hoping for a passage home that may never appear, the castaways must band together or perish. For Rod and his fellow survivors, this is one test where failure is not an option....",English,9781416505518,Science Fiction,262,Pocket Books,2005-04-01,12085,12.07,356,Fiction,"('Fiction', 'Young Adult', 'Science Fiction Fantasy', 'Survival', 'Adventure', 'Fantasy', 'Space', 'Juvenile', 'Classics')"
36158.In_Conquest_Born,In Conquest Born,C.S. Friedman,3.89,"In Conquest Born is the monumental science fiction epic that received unprecedented acclaim-and launched C.S. Friedman's phenomenal career. A sweeping story of two interstellar civilizations-locked in endless war, it was nominated for the John W. Campbell Award.From the back cover:Braxi and Azea - two interstellar civilizations fighting an endless war over a long-forgotten cause; two peoples descended from the human species and bred over countless generations to embody opposing ideals, seeking opposite paths to power.The Braxana - dominant tribe of the fierce Braxin Holding - are brilliant, powerful, and aloof from the society they rule. They were bred by their primitive forebearers to be aggressive, competitive, and secretive beyond all prior human norms. The mysteries of their internal society are legendary even among the people they rule.The Azeans - masters of genetic science - have redesigned their own race to reflect ancient ideals. Now they seek to unlock the powers of the human mind, using telepathy to penetrate where mere weapons cannot.But Zatar and Anzha - master Braxana and Azean generals - have exceeded all genetic expectations of their opposed cultures, and have made this endless war a personal vendetta. Who can say what will happen when these ultimate warriors use every power of mind and body to claim the vengeance of total conquest?",English,9780756400439,Science Fiction,530,DAW,2001-11-01,2706,3.46,132,Fiction,"('Fiction', 'Space Opera', 'Fantasy', 'Speculative Fiction', 'Science Fiction Fantasy', 'War', 'Space', 'Military Fiction', 'Novels')"
37780.Anatomy_of_a_Boyfriend,Anatomy of a Boyfriend,Daria Snadowsky (Goodreads Author),3.4,"In her last semester at a private school in Fort Myers, Florida, seventeen-year-old Dom finds her life transformed by her first boyfriend, Wes, a track star at the public school her best friend attends.",English,9780385733205,Young Adult,259,Delacorte Press,2007-01-09,5002,3.29,485,Juvenile Fiction,"('Romance', 'Contemporary', 'Realistic Fiction', 'Fiction', 'Teen', 'Chick Lit', 'New Adult', 'High School', 'Young Adult Romance')"
26210.Bras_Broomsticks,Bras & Broomsticks,Sarah Mlynowski (Goodreads Author),3.73,"From the New York Times bestselling author of the Whatever After series, the first book in the hilariously bewitching Magic in Manhattan series! What if all your wishes could come true? Blink your eyes, drink a fizzing pink potion, and poof! Life is perfect. That's Rachel's situation. Except she's not the one who suddenly has magical powers. Her younger sister is. And as Rachel would tell you, spellbooks are wasted on the young!Yes, yes, of course world peace and cures for horrible diseases are important. But so is dancing without looking like she's being electrocuted, winning back her best friend, stopping her dad's wedding, and finding a date for Spring Fling.Rachel's not bewitched. Yet. . . .""Sabrina fans will get a witchy kick out of Bras & Broomsticks!""--Meg Cabot, New York Times bestselling author of The Princess Diaries ""Poof, instant bliss.""--Lauren Myracle, New York Times bestselling author of TTYL and Rhymes with Witches""One magical romp you won't want to miss.""--Discovery GirlsHilarious. --Teen People",English,9780385731843,Young Adult,310,Delacorte Press,2006-06-13,9394,1.45,534,Juvenile Fiction,"('Fantasy', 'Witches', 'Magic', 'Chick Lit', 'Fiction', 'Teen', 'Paranormal', 'Romance', 'Supernatural')"
13152.The_Angel_Experiment,The Angel Experiment,James Patterson (Goodreads Author),4.07,"Six unforgettable kids — with no families, no homes — are running for their lives. Max Ride and her best friends have the ability to fly. And that's just the beginning of their amazing powers. But they don't know where they come from, who's hunting them, why they are different from all other humans... and if they're meant to save mankind — or destroy it.",English,9780446617796,Young Adult,445,Grand Central Publishing,2006-05-05,205771,3.43,7624,Fiction,"('Fantasy', 'Science Fiction', 'Fiction', 'Adventure', 'Paranormal', 'Teen', 'Action', 'Mystery', 'Urban Fantasy')"
13083.Hoot,Hoot,Carl Hiaasen (Goodreads Author),3.82,"Unfortunately, Roy's first acquaintance in Florida is Dana Matherson, a well-known bully. Then again, if Dana hadn't been sinking his thumbs into Roy's temples and mashing his face against the school-bus window, Roy might never have spotted the running boy. And the running boy is intriguing: he was running away from the school bus, carried no books, and-here's the odd part-wore no shoes. Sensing a mystery, Roy sets himself on the boy's trail. The chase introduces him to potty-trained alligators, a fake-fart champion, some burrowing owls, a renegade eco-avenger, and several extremely poisonous snakes with unnaturally sparkling tails.Roy has most definitely arrived in Carl Hiaasen's Florida. ""From the Hardcover edition.""",English,9780440421702,Young Adult,292,Yearling Books,2006-03-14,97359,2.86,3692,Bullying,"('Fiction', 'Realistic Fiction', 'Middle Grade', 'Childrens', 'Mystery', 'Animals', 'Humor', 'Contemporary', 'Environment')"
42157.P_S_Longer_Letter_Later,P.S. Longer Letter Later,"Paula Danziger, Ann M. Martin",3.78,"Elizabeth and Tara*Starr are totally different. Tara*Starr wears glitter and sequins, loves to be the center of attention, and has two parents who won't grow up. Elizabeth is shy and quiet, hates being the center of attention, and lives in a house where possessions are more important than feelings.Of course, Elizabeth and Tara*Starr are best friends.Then Tara*Starr moves away, and the two girls must continue their friendship through letters. At first, this is no problem. But then their lives begin to change--sometimes for the better, and sometimes for the much worse. Can they stay best friends forever. . or will the distance tear them apart?",English,9780590213110,Young Adult,234,Scholastic Paperbacks,1999-05-01,3108,3.14,242,Friendship,"('Childrens', 'Middle Grade', 'Fiction', 'Realistic Fiction', 'Contemporary', 'Juvenile', 'Teen', 'Chick Lit', 'School')"
44184.Monster,Monster,Walter Dean Myers,3.72,"Sometimes I feel like I have walked into the middle of a movie. Maybe I can make my own movie. The film will be the story of my life. No, not my life, but of this experience. I'll call it what the lady who is the prosecutor called me. Monster.Fade In: Interior Court. A guard sits at a desk behind Steve. Kathy O'Brien, Steve's lawyer, is all business as she talks to Steve.O'BrienLet me make sure you understand what's going on. Both you and this king character are on trial for felony murder. Felony Murder is as serious as it gets. . . . When you're in court, you sit there and pay attetion. You let the jury know that you think the case is a serious as they do. . . .SteveYou think we're going to win ?O'Brien (seriously)It probably depends on what you mean by ""win.""Sixteen-year-old Steve Harmon is on trial for murder. A Harlem drugstore owner was shot and killed in his store, and the word is that Steve served as the lookout.Guilty or innocent, Steve becomes a pawn in the hands of ""the system,"" cluttered with cynical authority figures and unscrupulous inmates, who will turn in anyone to shorten their own sentences. For the first time, Steve is forced to think about who he is as he faces prison, where he may spend all the tomorrows of his life.As a way of coping with the horrific events that entangle him, Steve, an amateur filmmaker, decides to transcribe his trial into a script, just like in the movies. He writes it all down, scene by scene, the story of how his whole life was turned around in an instant. But despite his efforts, reality is blurred and his vision obscured until he can no longer tell who he is or what is the truth. This compelling novel is Walter Dean Myers's writing at its best.",English,9780064407311,Young Adult,281,Amistad,2019-03-05,60686,4.17,5341,Juvenile Fiction,"('Fiction', 'Realistic Fiction', 'Teen', 'Crime', 'African American', 'Contemporary', 'School', 'Mystery', 'Audiobook')"
12936.Gathering_Blue,Gathering Blue,Lois Lowry (Goodreads Author),3.82,"In her strongest work to date, Lois Lowry once again creates a mysterious but plausible future world. It is a society ruled by savagery and deceit that shuns and discards the weak. Left orphaned and physically flawed, young Kira faces a frightening, uncertain future. Blessed with an almost magical talent that keeps her alive, she struggles with ever broadening responsibilities in her quest for truth, discovering things that will change her life forever.As she did in The Giver, Lowry challenges readers to imagine what our world could become, and what will be considered valuable. Every reader will be taken by Kira's plight and will long ponder her haunting world and the hope for the future.",English,9780385732567,Young Adult,240,Delacorte Press,2000-09-25,160630,5.26,9341,Juvenile Fiction,"('Dystopia', 'Fiction', 'Fantasy', 'Science Fiction', 'Middle Grade', 'Classics', 'Childrens', 'Audiobook', 'Teen')"
37347.If_I_Have_a_Wicked_Stepmother_Where_s_My_Prince_,"If I Have a Wicked Stepmother, Where's My Prince?",Melissa Kantor (Goodreads Author),3.65,"Wicked stepmother? Check. Evil stepsisters? Check. Miserable life? Check.Lucy Norton’s life has all the makings of a Cinderella story. Her dad’s always away on business, leaving Lucy with her cruel stepmother and bratty stepsisters. She’s burdened with chores, and has a hard time fitting in at her new school. So when she sees Connor Pearson, the star player on the varsity basketball team, Lucy hopes her destiny has finally changed. With everything else going on in her life, doesn’t she at least deserve to get the handsome prince?Melissa Kantor’s enchanting novel proves that sometimes the happy ending isn’t quite the one you’d expect. Lucy’s about to discover the truth about finding her real Prince Charming… and finding herself.",English,9780786809608,Young Adult,283,Disney-Hyperion,2005-09-01,4936,3.15,432,Juvenile Fiction,"('Romance', 'Contemporary', 'Retellings', 'Teen', 'Fairy Tales', 'Chick Lit', 'Fiction', 'Realistic Fiction', 'Cinderella')"
19476.Be_More_Chill,Be More Chill,Ned Vizzini,3.65,"Jeremy Heere is your average high school dork. Day after day, he stares at beautiful Christine, the girl he can never have, and dryly notes the small humiliations that come his way. Until the day he learns about the ""squip."" A pill-sized supercomputer that you swallow, the squip is guaranteed to bring you whatever you most desire in life. By instructing him on everything from what to wear, to how to talk and walk, the squip transforms Jeremy from Supergeek to superchic. Now an off-Broadway musical!Alternate cover: https://www.goodreads.com/book/show/4...",English,9780786809967,Young Adult,287,Disney-Hyperion,2005-09-01,11582,8.16,1202,Juvenile Fiction,"('Fiction', 'Science Fiction', 'Contemporary', 'Humor', 'Teen', 'Romance', 'High School', 'Fantasy', 'Audiobook')"
5453.Forever_in_Blue,Forever in Blue: The Fourth Summer of the Sisterhood,Ann Brashares,3.81,"With unraveled embroidery and fraying hems, the Traveling Pants are back for one last, glorious summer. Lena: Immerses herself in her painting and an intoxicating summer fling, fearing that the moment she forgets about Kostos will be the moment she sees him again. Carmen: Falls under the spell of a sophisticated college friend for whom a theatrical role means everything and the heritage of the Pants means nothing. Bridget: Joins a dig for an ancient city on the coast of Turkey and discovers that her archaeology professor is available in every way except one. Tibby: Leaves behind someone she loves, wrongly believing he will stay where she has left him. Join Ann Brashares's beloved sisterhood once again in a dazzling, fearless novel. It's a summer that will forever change the lives of Lena, Carmen, Bee, and Tibby, here and now, past and future, together and apart.",English,9780385729369,Young Adult,384,Delacorte Books,2007-01-09,69328,3.29,1613,Juvenile Fiction,"('Fiction', 'Chick Lit', 'Contemporary', 'Romance', 'Teen', 'Realistic Fiction', 'Coming Of Age', 'Childrens', 'Young Adult Contemporary')"
5452.Girls_in_Pants,Girls in Pants: The Third Summer of the Sisterhood,Ann Brashares,3.82,"“A fun and poignant coming-of-age story,"" declared Entertainment Weekly of the third novel in the #1 New York Times bestselling Sisterhood of the Traveling Pants series by Ann Brashares, author of The Here and Now.It’s the summer before the sisterhood departs for college . . . their last real summer together before they head off to start their grown-up lives. It’s the time when Lena, Tibby, Bridget, and Carmen need their Pants the most. “Readers of the other books won’t be disappointed.” —Booklist, Starred“A treat for anyone.” —Los Angeles Times“These are friends worth having.” —Chicago Tribune",English,9780553375930,Young Adult,338,Ember,2006-06-13,72051,3.07,1290,Juvenile Fiction,"('Fiction', 'Chick Lit', 'Contemporary', 'Romance', 'Teen', 'Realistic Fiction', 'Coming Of Age', 'Childrens', 'Young Adult Contemporary')"
33569.That_Was_Then_This_Is_Now,"That Was Then, This Is Now",S.E. Hinton (Goodreads Author),3.92,"Does growing up have to mean growing apart?Since childhood, Bryon and Mark have been as close as brothers. Now things are changing. Bryon's growing up, spending a lot of time with girls, and thinking seriously about who he wants to be. Mark still just lives for the thrill of the moment. The two are growing apart - until Bryon makes a shocking discovery about Mark. Then Bryon faces a terrible decision - one that will change both of their lives forever.",English,9780140389661,Young Adult,159,Speak,1998-04-01,29339,8.44,1630,Juvenile Fiction,"('Fiction', 'Classics', 'Coming Of Age', 'Teen', 'Contemporary', 'Realistic Fiction', 'School', 'Childrens', 'High School')"
30336.Shattered_Mirror,Shattered Mirror,Amelia Atwater-Rhodes (Goodreads Author),4.03,"To the casual observer, Christopher Ravena and Sarah Vida look like normal high school students. But he’s a vampire who has sworn off human blood, and she’s a witch, a daughter of the most powerful vampire-hunting dynasty in history. Slowly, without meaning to, Sarah finds herself won over by his sensitivity, his gentleness, his kindness.But his past and her future collide when they both get tangled up with Nikolas, one of the most reviled vampires ever.",English,9780440229407,Young Adult,240,Laurel Leaf,2003-07-08,9955,3.16,254,Juvenile Fiction,"('Fantasy', 'Vampires', 'Paranormal', 'Romance', 'Fiction', 'Supernatural', 'Horror', 'Urban Fantasy', 'Teen')"
23221.How_to_Be_Popular,How to Be Popular,Meg Cabot (Goodreads Author),3.55,"Do you want to be popular? Everyone wants to be popular or at least, Stephanie Landry does. Steph's been the least popular girl in her class since a certain cherry Super Big Gulp catastrophe five years earlier. Does being popular matter? It matters very much to Steph. That's why this year, she has a plan to get in with the It Crowd in no time flat. She's got a secret weapon: an old book called what else? How to Be Popular. What does it take to be popular? All Steph has to do is follow the instructions in The Book, and soon she'll be partying with the It Crowd (including school quarterback Mark Finley) instead of sitting on The Hill Saturday nights, stargazing with her nerdy best pal Becca, and even nerdier Jason (now kind of hot, but still), whose passion for astronomy Steph once shared. Who needs red dwarves when you're invited to the hottest parties in town? But don't forget the most important thing about popularity! It's easy to become popular. What isn't so easy? Staying that way.",English,9780060880125,Young Adult,288,HarperTempest,2006-08-31,20839,3.91,876,Juvenile Fiction,"('Romance', 'Chick Lit', 'Contemporary', 'Fiction', 'Teen', 'Realistic Fiction', 'High School', 'Humor', 'Young Adult Contemporary')"
22188.Gossip_Girl,Gossip Girl,Cecily von Ziegesar,3.52,"Welcome to New York City’s Upper East Side, where my friends and I live, go to school, play, and sleep—sometimes with each other.S is back from boarding school, and if we aren’t careful, she’s going to win over our teachers, wear that dress we couldn’t fit into, steal our boyfriends’ hearts, and basically ruin our lives in a major way. I’ll be watching closely . . .You know you love me,gossip girl",English,9780316910330,Young Adult,224,"Little, Brown and Company",2002-04-01,58922,6.47,2271,Young Adult Fiction,"('Chick Lit', 'Fiction', 'Contemporary', 'Romance', 'Teen', 'Realistic Fiction', 'Drama', 'High School', 'Young Adult Contemporary')"
23224.Darkest_Hour,Darkest Hour,"Jenny Carroll, Meg Cabot (Goodreads Author)",4.16,"What - or who - is buried in Susannah's backyard?When the nineteenth-century ghost of Maria de Silva wakes her up in the middle of the night, Suze knows this is no ordinary visitation - and not just from the knife at her throat, either. In life, Maria was the fiancée of Jesse - the same Jesse who was murdered a hundred and fifty years before. The same Jesse Suze is in love with.Maria threatens Suze: The backyard construction must cease. Suze has a pretty good idea what - or rather, who - Maria doesn't want found. But in solving Jesse's murder, will Suze end up losing him forever?",English,9780060725143,Young Adult,316,HarperCollins,2004-12-28,34493,7.89,671,Juvenile Fiction,"('Paranormal', 'Fantasy', 'Romance', 'Ghosts', 'Supernatural', 'Fiction', 'Teen', 'Mystery', 'Chick Lit')"
38988.Awakening,Awakening,Robin Wasserman (Goodreads Author),3.95,"Some things are too painful to remember--and too deadly to forget.Found: One girl, age 13. Unconscious. Unharmed. Unclaimed. Unidentified.Lost: Everything.J.D. may not know the truth about her past, but she knows she's in danger, and she can't shake the dark visions haunting her dreams. She won't be safe until she figures out who she is and where she came from. She can trust no one, not even herself--especially not herself. Because it turns out there's one thing even more terrible than forgetting her past: remembering.",English,9780439933384,Young Adult,207,Scholastic Paperbacks,2007-05-01,2601,3.12,297,Juvenile Fiction,"('Mystery', 'Science Fiction', 'Fantasy', 'Fiction', 'Dystopia', 'Suspense', 'Adventure', 'Childrens', 'Action')"
=======
A Little Something for Us Tempunauts.",English,9780345253590,Science Fiction,450,Del Rey Books (NY),1978-02-12,1118,7.82,33,Fiction,"('Short Stories', 'Fiction', 'Anthologies', 'Science Fiction Fantasy', 'Fantasy', 'Literature', 'Collections')"
22584.Flow_My_Tears_the_Policeman_Said,"Flow My Tears, the Policeman Said","Philip K. Dick, Chris Moore (Illustrator)",3.91,"Jason Tavener woke up one morning to find himself completely unknown. The night before he had been the top-rated television star with millions of devoted watchers. The next day he was just an unidentified walking object, whose face nobody recognised, of whom no one had heard, and without the I.D. papers required in that near future.When he finally found a man who would agree to counterfeiting such cards for him, that man turned out to be a police informer. And then Taverner found out not only what it was like to be a nobody but also to be hunted by the whole apparatus of society.It was obvious that in some way Taverner had become the pea in in some sort of cosmic shell game - but how? And why?Philip K. Dick takes the reader on a walking tour of solipsism's scariest margin in his latest novel about the age we are already half into.",English,9781857983418,Science Fiction,204,Gollancz,2001-11-08,33924,7.95,1075,Identity (Psychology),"('Fiction', 'Dystopia', 'Science Fiction Fantasy', 'Novels', 'Fantasy', 'Speculative Fiction', 'American', 'Classics', 'Audiobook')"
41820.Pebble_in_the_Sky,Pebble in the Sky,Isaac Asimov,3.89,"One moment Joseph Schwartz is a happily retired tailor in 1949 Chicago. The next he's a helpless stranger on Earth during the heyday of the first Galactic Empire. Earth, he soon learns, is a backwater, just a pebble in the sky, despised by all the other 200 million planets of the Empire because its people dare to claim it's the original home of man. And Earth is poor, with great areas of radioactivity ruining much of its soil--so poor that everyone is sentenced to death at the age of sixty.Joseph Schwartz is sixty-two.This is young Isaac Asimov's first novel, full of wonders and ideas, the book that launched the novels of the Galactic Empire, culminating in the Foundation books and novels. It is also one of that select group of SF adventures that since the early 1950s has hooked generations of teenagers on reading science fiction. This is Golden Age SF at its finest.",English,9780553293425,Science Fiction,308,Bantam,1991-12-01,19030,10.37,452,Fiction,"('Fiction', 'Science Fiction Fantasy', 'Classics', 'Space Opera', 'Audiobook', 'Fantasy', 'Novels', 'Time Travel', 'Adventure')"
14817.A_Scanner_Darkly,A Scanner Darkly,Philip K. Dick,4.01,"Substance D is not known as Death for nothing. It is the most toxic drug ever to find its way on to the streets of LA. It destroys the links between the brain's two hemispheres, causing, first, disorientation and then complete and irreversible brain damage.The undercover narcotics agent who calls himself Bob Arctor is desperate to discover the ultimate source of supply. But to find any kind of lead he has to pose as a user and, inevitably, without realising what is happening, Arctor is soon as addicted as the junkies he works among...",English,9780575076815,Science Fiction,219,Gollancz,2006-08-17,88950,3.45,1925,Detective and mystery stories,"('Fiction', 'Dystopia', 'Science Fiction Fantasy', 'Novels', 'Classics', 'Cyberpunk', 'Thriller', 'Mystery', 'Crime')"
